image_index,label,pt0_x,pt0_y,pt0_z,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
21,0,0.0,0.0,0.0,-0.06919720768928528,-0.02834421396255493,-0.04105947796600162,-0.127968430519104,-0.10547566413879395,-0.0594771306623727,-0.169438898563385,-0.18044358491897583,-0.0736867140640527,-0.20953494310379028,-0.23792123794555664,-0.08663080145018398,-0.08696350455284119,-0.2470601499080658,-0.027141376178434484,-0.10954520106315613,-0.34831348061561584,-0.05046374608176052,-0.12041115760803223,-0.4101565182209015,-0.071085671674183,-0.12800177931785583,-0.46794620156288147,-0.08701288212435543,-0.041748762130737305,-0.2676560878753662,-0.02510229941802322,-0.0505029559135437,-0.38031449913978577,-0.042797378044298284,-0.0545220673084259,-0.44916778802871704,-0.059776267748048895,-0.05756816267967224,-0.5094207525253296,-0.07352448512213527,0.0014189183712005615,-0.26060882210731506,-0.029010654207041853,0.00025177001953125,-0.3660160303115845,-0.04788708571689426,-0.0013984143733978271,-0.43235763907432556,-0.05906694639818966,-0.0049218833446502686,-0.4942473769187927,-0.06810912747280895,0.04440271854400635,-0.23497295379638672,-0.03732168186800777,0.04716998338699341,-0.31518298387527466,-0.05497146282689869,0.04637628793716431,-0.3684282600879669,-0.06121602539317905,0.043569207191467285,-0.42049095034599304,-0.06601494063036739
22,0,0.0,0.0,0.0,-0.06581738591194153,-0.028388381004333496,-0.047829128898143836,-0.1212221086025238,-0.10547077655792236,-0.0697040335307122,-0.15675082802772522,-0.18280857801437378,-0.08602285394763953,-0.19251257181167603,-0.2462308704853058,-0.10094612101411826,-0.069944828748703,-0.24422714114189148,-0.035739619381189414,-0.08701097965240479,-0.3448096513748169,-0.06188199678754813,-0.093658447265625,-0.40654605627059937,-0.08449687818384177,-0.09564799070358276,-0.46535229682922363,-0.10166819403266913,-0.024683475494384766,-0.2620088756084442,-0.030864913112878867,-0.02792876958847046,-0.3738658130168915,-0.05102477604842193,-0.027036547660827637,-0.44173115491867065,-0.06956143686866767,-0.024087727069854736,-0.5021438002586365,-0.08455266068077094,0.01645129919052124,-0.25316619873046875,-0.03239962840771682,0.01859915256500244,-0.3580867052078247,-0.05312350029444701,0.020333528518676758,-0.42325764894485474,-0.06573969880437858,0.021852493286132812,-0.48346060514450073,-0.0757307485709191,0.05709761381149292,-0.22657817602157593,-0.03890396664237983,0.06119602918624878,-0.3075120151042938,-0.05777671197748191,0.06282275915145874,-0.36067408323287964,-0.06558232764101035,0.06384283304214478,-0.4119485318660736,-0.07161924252605445
23,0,0.0,0.0,0.0,-0.060468196868896484,-0.029539287090301514,-0.05192295728352292,-0.10879406332969666,-0.10480386018753052,-0.07559225974705441,-0.13922449946403503,-0.18111801147460938,-0.09246538100865109,-0.1710023581981659,-0.24701598286628723,-0.10747470973160489,-0.05099773406982422,-0.24311545491218567,-0.040293424260880784,-0.06237417459487915,-0.3432478606700897,-0.06562092421677335,-0.06337791681289673,-0.4042176604270935,-0.08733947841551526,-0.059161484241485596,-0.46082624793052673,-0.10353080449726804,-0.0070882439613342285,-0.25682333111763,-0.03190017012980206,-0.0038148164749145508,-0.3678213357925415,-0.05060753120210393,0.0028910040855407715,-0.4342201352119446,-0.06746246932175382,0.012241065502166748,-0.49133041501045227,-0.08115124968912824,0.031052470207214355,-0.24467292428016663,-0.03009690424528344,0.039645373821258545,-0.3477161228656769,-0.04900039626386388,0.04593682289123535,-0.40964066982269287,-0.06096593557026608,0.05233198404312134,-0.4671366214752197,-0.07052101461317761,0.06810951232910156,-0.2158336043357849,-0.03359846292164548,0.0774114727973938,-0.29445332288742065,-0.05070584161308034,0.08246248960494995,-0.34470701217651367,-0.05842262027886136,0.08695507049560547,-0.3941333293914795,-0.06444725660708173
24,0,0.0,0.0,0.0,-0.049446284770965576,-0.07350200414657593,-0.04042677119088012,-0.07349902391433716,-0.1804777979850769,-0.057136214372633276,-0.08111858367919922,-0.27223849296569824,-0.06944098606419402,-0.0930933952331543,-0.3477601408958435,-0.08009685113739806,0.025062263011932373,-0.273520827293396,-0.02242638267290431,0.04347473382949829,-0.3779323697090149,-0.04129142597031432,0.05877578258514404,-0.43598127365112305,-0.05939877316069442,0.07553070783615112,-0.4896283447742462,-0.07393086239409286,0.06962180137634277,-0.26024454832077026,-0.019306940060971556,0.10585564374923706,-0.3620014190673828,-0.03280306890320617,0.12997478246688843,-0.42137598991394043,-0.04798038214158851,0.15150249004364014,-0.4726265072822571,-0.06101708024453956,0.10107618570327759,-0.22652944922447205,-0.022268039208768187,0.14137589931488037,-0.3145345151424408,-0.037473789450643835,0.1663169264793396,-0.3707420229911804,-0.04833443373155433,0.18757694959640503,-0.4243047535419464,-0.05776481985759574,0.12593066692352295,-0.17863696813583374,-0.02972328200650054,0.15813106298446655,-0.24443817138671875,-0.04436064421844321,0.1769193410873413,-0.2885798215866089,-0.05039847552490073,0.1938401460647583,-0.3333912193775177,-0.055684863624094305
25,0,0.0,0.0,0.0,-0.04753845930099487,-0.07843470573425293,-0.039634969783833185,-0.06841152906417847,-0.18719804286956787,-0.05619391868810908,-0.07177424430847168,-0.2800368666648865,-0.06844723294477717,-0.08054769039154053,-0.3564009368419647,-0.07884235749941126,0.032839059829711914,-0.2762370705604553,-0.01997608761291758,0.05625152587890625,-0.3763920068740845,-0.038001869572212854,0.07366251945495605,-0.431596040725708,-0.05612074281077639,0.09255748987197876,-0.48224470019340515,-0.07083559851150767,0.0771479606628418,-0.26011452078819275,-0.016834149835517564,0.117806077003479,-0.3570946455001831,-0.029315578518321672,0.14450818300247192,-0.41198045015335083,-0.04440887342195765,0.16860872507095337,-0.46032439172267914,-0.05762101779680506,0.10745865106582642,-0.2249743938446045,-0.01981139439146773,0.15173429250717163,-0.3087146282196045,-0.0344881273339297,0.17836898565292358,-0.36074820160865784,-0.04581030528049723,0.20080918073654175,-0.41146320104599,-0.05569091509084956,0.13040673732757568,-0.17613554000854492,-0.02719604293804423,0.16618305444717407,-0.23744535446166992,-0.04200276057224528,0.1866321563720703,-0.27925577759742737,-0.0487735017667319,0.20501768589019775,-0.3227218687534332,-0.05451886053185717
26,0,0.0,0.0,0.0,-0.04294782876968384,-0.08351528644561768,-0.041511298474858904,-0.056496500968933105,-0.19697123765945435,-0.057445057985376025,-0.05351126194000244,-0.2917068898677826,-0.06841243928391805,-0.05902010202407837,-0.36788442730903625,-0.07709281271417012,0.04998934268951416,-0.276898592710495,-0.01885200603027215,0.08138918876647949,-0.37591731548309326,-0.03603809451777806,0.10324519872665405,-0.4298555850982666,-0.05373923977930417,0.12671905755996704,-0.4779258072376251,-0.06802613413054814,0.0929916501045227,-0.2559688091278076,-0.014014215526174212,0.13971704244613647,-0.34911543130874634,-0.02510236701090207,0.16967779397964478,-0.40139225125312805,-0.03909491872508397,0.19711929559707642,-0.44618894159793854,-0.05155193930585256,0.1214221715927124,-0.21822017431259155,-0.015725375470708514,0.17041915655136108,-0.3001151382923126,-0.029140177500437403,0.19872736930847168,-0.3497612476348877,-0.03994362181146016,0.22343707084655762,-0.39698702096939087,-0.04960539689380994,0.14194971323013306,-0.16689443588256836,-0.022128205132673884,0.18115830421447754,-0.22541522979736328,-0.03587432330567708,0.20484799146652222,-0.264939546585083,-0.04253165921289792,0.22770732641220093,-0.3057202994823456,-0.04827935373504033
27,0,0.0,0.0,0.0,-0.04654955863952637,-0.09330040216445923,-0.04407396783005879,-0.056761980056762695,-0.2168063223361969,-0.059143173143979766,-0.04854750633239746,-0.31918931007385254,-0.0685836846090524,-0.05542725324630737,-0.3999939560890198,-0.0758369440294473,0.05791139602661133,-0.2924884259700775,-0.018744635031339385,0.09564971923828125,-0.3946079611778259,-0.03577520568740056,0.12083321809768677,-0.4507114589214325,-0.05331473667990849,0.14619076251983643,-0.4992789328098297,-0.06726628784906552,0.10291177034378052,-0.26644495129585266,-0.01268400122296498,0.15683507919311523,-0.3622441738843918,-0.023309169904109694,0.19119644165039062,-0.41702502965927124,-0.03710130472552464,0.2213057279586792,-0.4619528353214264,-0.04912311081659482,0.131333589553833,-0.22418153285980225,-0.013702588722821929,0.18826842308044434,-0.3077647089958191,-0.02785058562528775,0.22114509344100952,-0.35869385302066803,-0.039654138133641936,0.24921172857284546,-0.40680164098739624,-0.049550360635635116,0.15062659978866577,-0.1699807047843933,-0.019510863915797927,0.19489091634750366,-0.2293473482131958,-0.03457088638913319,0.22069871425628662,-0.2706846296787262,-0.042052796677467086,0.2451649308204651,-0.31414899230003357,-0.047940465257283904
28,0,0.0,0.0,0.0,-0.0451580286026001,-0.10939657688140869,-0.044760796851392115,-0.051500797271728516,-0.24703285098075867,-0.06394508076357397,-0.038921356201171875,-0.35872381925582886,-0.07825849545645269,-0.040983736515045166,-0.44970519840717316,-0.09086452019857916,0.08264243602752686,-0.31911760568618774,-0.025869017145510043,0.12951087951660156,-0.43170322477817535,-0.0486835610632852,0.15949851274490356,-0.4955931007862091,-0.07076631081747564,0.18943029642105103,-0.5532297194004059,-0.08840228212523016,0.13412612676620483,-0.28596609830856323,-0.024624963900919283,0.1999969482421875,-0.39089733362197876,-0.04042190653728994,0.2406197190284729,-0.4539521038532257,-0.058376624858851756,0.27522218227386475,-0.5085559487342834,-0.0738961730663732,0.16480541229248047,-0.23460915684700012,-0.030295660397882784,0.23320305347442627,-0.32277533411979675,-0.04782630471038374,0.27486228942871094,-0.38095663487911224,-0.06096598846363577,0.3100627660751343,-0.43674102425575256,-0.07277325136112722,0.18226397037506104,-0.16937482357025146,-0.040958694792266215,0.23601824045181274,-0.23095038533210754,-0.05772284013676199,0.26870590448379517,-0.2750507891178131,-0.0644536424939588,0.2982611060142517,-0.31992432475090027,-0.07057783348011526
29,0,0.0,0.0,0.0,-0.04506629705429077,-0.1199004054069519,-0.049071940799194635,-0.05031421780586243,-0.2727932929992676,-0.07125871555967933,-0.03892436623573303,-0.39562666416168213,-0.08814340012236244,-0.035574376583099365,-0.49693840742111206,-0.10339108781977302,0.09959155321121216,-0.35129448771476746,-0.03140254991217262,0.1522168517112732,-0.471828892827034,-0.05840105118318206,0.1840260624885559,-0.5453869998455048,-0.08335249053402549,0.2152571678161621,-0.6095378994941711,-0.10342647807760841,0.15445780754089355,-0.3125981390476227,-0.031745272894340815,0.23120170831680298,-0.4224652051925659,-0.05269422682090408,0.2782781720161438,-0.49173596501350403,-0.07418173479004508,0.31852447986602783,-0.5527206659317017,-0.09205601291819221,0.1862926483154297,-0.2540929615497589,-0.03973614724441177,0.26393628120422363,-0.3469104766845703,-0.06379828529520637,0.3125010132789612,-0.41037166118621826,-0.08242937104864723,0.3538603186607361,-0.4732350707054138,-0.09763004558249122,0.20223689079284668,-0.1807371973991394,-0.05277581440373069,0.2654564380645752,-0.24366545677185059,-0.07644770221872932,0.3042680621147156,-0.29152143001556396,-0.08814001010819084,0.33851170539855957,-0.3425008952617645,-0.09741320388479835
30,0,0.0,0.0,0.0,-0.04950001835823059,-0.11855810880661011,-0.04265974719288579,-0.05833473801612854,-0.2704942524433136,-0.06302117813589803,-0.05203995108604431,-0.3909669518470764,-0.07976131398442021,-0.057509928941726685,-0.4899466782808304,-0.09571521241429082,0.0774659514427185,-0.35697993636131287,-0.029267352784302147,0.12214246392250061,-0.479903444647789,-0.05761124450924626,0.14797142148017883,-0.556541919708252,-0.08325406421187154,0.17398038506507874,-0.626237690448761,-0.10424185056450597,0.1319408118724823,-0.3215438425540924,-0.03445231054189435,0.20045402646064758,-0.43931689858436584,-0.0569499458766245,0.24214836955070496,-0.5136872678995132,-0.0790226336217188,0.27778032422065735,-0.5796040296554565,-0.09751838702919713,0.16410896182060242,-0.26258671283721924,-0.04667700339319936,0.23745325207710266,-0.36504337191581726,-0.07232978452208272,0.28115376830101013,-0.43311232328414917,-0.09025215614798299,0.3181966245174408,-0.500253289937973,-0.10525013018610707,0.18063369393348694,-0.18627458810806274,-0.06340024132492772,0.23856762051582336,-0.2549440860748291,-0.0891607652998232,0.27416566014289856,-0.30748772621154785,-0.10081734765532246,0.304764062166214,-0.3625752925872803,-0.11022494245531789
31,0,0.0,0.0,0.0,-0.051932692527770996,-0.11102944612503052,-0.04310028398248278,-0.0631285309791565,-0.25721368193626404,-0.06517619410368525,-0.058080852031707764,-0.3757733702659607,-0.08332970509144388,-0.06332436203956604,-0.4771793335676193,-0.10085007319065653,0.06217232346534729,-0.34971487522125244,-0.035034784617153036,0.10335177183151245,-0.4700300097465515,-0.0659169829806956,0.12306463718414307,-0.5459855198860168,-0.092334052117792,0.14179089665412903,-0.6187892556190491,-0.11388151863428675,0.11411625146865845,-0.3159952461719513,-0.040222195478406775,0.17618656158447266,-0.43240782618522644,-0.0670441887697848,0.21154701709747314,-0.5069793462753296,-0.09194404402586542,0.24208605289459229,-0.5801355540752411,-0.11221300581308924,0.14447897672653198,-0.2579798400402069,-0.051836290898052084,0.21218055486679077,-0.35958999395370483,-0.08268001446339213,0.25295162200927734,-0.4275575280189514,-0.1038009203395518,0.28666776418685913,-0.49888448417186737,-0.1201852239093455,0.16010001301765442,-0.18294113874435425,-0.06732283303352915,0.21506083011627197,-0.25209301710128784,-0.0980526931008967,0.2483159303665161,-0.30487293004989624,-0.11287157753321253,0.27605152130126953,-0.3617900013923645,-0.12397335240456187
32,0,0.0,0.0,0.0,-0.054682523012161255,-0.10808193683624268,-0.037441497870133844,-0.06711816787719727,-0.2532406449317932,-0.055988623030827966,-0.06579357385635376,-0.36788123846054077,-0.07154003364627215,-0.0730217844247818,-0.4650433212518692,-0.08690742237155291,0.04687952995300293,-0.3427506983280182,-0.03319448439066264,0.08414453268051147,-0.46201443672180176,-0.06330121142451617,0.09958642721176147,-0.539331465959549,-0.08831133527343127,0.11341631412506104,-0.6138606071472168,-0.10863076729361865,0.095176100730896,-0.31326037645339966,-0.04000055623833987,0.15123403072357178,-0.4305802583694458,-0.06715982986276003,0.1818636655807495,-0.5093910992145538,-0.09213570339267108,0.20804673433303833,-0.5857925117015839,-0.11207666081969592,0.12475419044494629,-0.25851327180862427,-0.05238912088458392,0.18820777535438538,-0.3622584044933319,-0.08321811837737414,0.22505584359169006,-0.4343729019165039,-0.10543721003119799,0.2545652985572815,-0.5085149705410004,-0.12223902178590151,0.14055079221725464,-0.18640321493148804,-0.06802175772969576,0.19333136081695557,-0.2562105655670166,-0.09924099428241107,0.2240728735923767,-0.3131304681301117,-0.11564492268149706,0.24974489212036133,-0.3732643723487854,-0.127652509339498
33,0,0.0,0.0,0.0,-0.05864129960536957,-0.10365831851959229,-0.029664796659744752,-0.07013429701328278,-0.24315574765205383,-0.046329763600624574,-0.06755119562149048,-0.3499462604522705,-0.06123301095703937,-0.07875342667102814,-0.4427017867565155,-0.07656431652048923,0.03324568271636963,-0.336311012506485,-0.032913480768002046,0.06576573848724365,-0.4518142491579056,-0.06389779306391574,0.0757162868976593,-0.5277927815914154,-0.08946530229786731,0.08147498965263367,-0.6017516851425171,-0.11020984954575397,0.07741954922676086,-0.30829066038131714,-0.043844614991940034,0.12814989686012268,-0.42158350348472595,-0.07321490056256152,0.15187576413154602,-0.5010224431753159,-0.09860226220826007,0.16876664757728577,-0.5788078904151917,-0.11871743656138278,0.10448712110519409,-0.25438636541366577,-0.05928372673133708,0.16433820128440857,-0.3572334051132202,-0.09158671356181003,0.19586864113807678,-0.43053431808948517,-0.11342757649163104,0.21763774752616882,-0.5062418729066849,-0.13004638708571292,0.11812543869018555,-0.18191522359848022,-0.07710422284344531,0.16838786005973816,-0.2516587972640991,-0.1103582576606641,0.19519999623298645,-0.30936458706855774,-0.12706600583533145,0.21519649028778076,-0.37043893337249756,-0.13914497650603153
34,0,0.0,0.0,0.0,-0.06973069906234741,-0.07200378179550171,-0.042733890384397455,-0.10998096317052841,-0.18981045484542847,-0.06158841904994006,-0.12714534997940063,-0.296409010887146,-0.07616834846135134,-0.15046559274196625,-0.38446930050849915,-0.08940373119708056,-0.03028354048728943,-0.315852552652359,-0.02724601086970324,-0.026319682598114014,-0.43665847182273865,-0.05337560680504794,-0.024569720029830933,-0.5099460184574127,-0.07617321369048113,-0.018793150782585144,-0.577610969543457,-0.09396363553400988,0.023834973573684692,-0.3141300678253174,-0.027459941253027864,0.044895872473716736,-0.4404386281967163,-0.048110914796552606,0.05776458978652954,-0.5206782817840576,-0.06841865685578341,0.07011932134628296,-0.591679036617279,-0.08484418448801989,0.06707644462585449,-0.2841564118862152,-0.03426664826270098,0.09637480974197388,-0.4003906846046448,-0.056962733536920496,0.1147075891494751,-0.4761868119239807,-0.07266615834828372,0.12969273328781128,-0.5473590195178986,-0.08521213141079897,0.10296320915222168,-0.2344864010810852,-0.045444698452911325,0.12824538350105286,-0.31762850284576416,-0.0675133368074512,0.14296585321426392,-0.37699300050735474,-0.07756939288969988,0.1549322009086609,-0.4354971647262573,-0.08513936904068942
35,0,0.0,0.0,0.0,-0.06906278431415558,-0.06030160188674927,-0.045923026215405116,-0.11012709140777588,-0.1618911623954773,-0.06790236936149086,-0.1297961175441742,-0.25602924823760986,-0.08470916555461372,-0.15319865942001343,-0.3403589725494385,-0.10051916347083534,-0.03923770785331726,-0.28334397077560425,-0.03762867109116996,-0.04038332402706146,-0.3949265480041504,-0.06574516550836051,-0.042722076177597046,-0.46260178089141846,-0.08920148567494834,-0.04125913977622986,-0.528013288974762,-0.10780177817878211,0.01306721568107605,-0.28343069553375244,-0.03700289682683433,0.027227818965911865,-0.40073877573013306,-0.06073543236789192,0.0349857360124588,-0.47622150182724,-0.08253511593875373,0.04227070510387421,-0.5457023680210114,-0.10027238534030403,0.054840803146362305,-0.25590354204177856,-0.04255823598441566,0.08191540837287903,-0.3633778989315033,-0.06957191036281074,0.09716498851776123,-0.43395230174064636,-0.08715867803630317,0.10830950736999512,-0.5030194520950317,-0.10070151643094505,0.09004449844360352,-0.20900726318359375,-0.05222864256438697,0.1138409674167633,-0.2844886779785156,-0.07885230885085548,0.12827879190444946,-0.3372098505496979,-0.09092028991517509,0.1388424038887024,-0.3907639980316162,-0.09976760850486244
